country,facility_code,uid,created_date
TZA,108750-1,TZA-000606,2026-05-15
TZA,107156-2,TZA-000607,2026-05-15
TZA,122499-7,TZA-000608,2026-05-15
TZA,100361-5,TZA-000609,2026-05-15
TZA,107132-3,TZA-000610,2026-05-15
TZA,121257-0,TZA-000611,2026-05-15
TZA,108548-9,TZA-000612,2026-05-15
TZA,107921-9,TZA-000613,2026-05-15
TZA,109827-6,TZA-000614,2026-05-15
TZA,121045-9,TZA-000615,2026-05-15
TZA,121044-2,TZA-000616,2026-05-15
TZA,108547-1,TZA-000617,2026-05-15
TZA,121080-6,TZA-000618,2026-05-15
TZA,107149-7,TZA-000619,2026-05-15
TZA,102783-8,TZA-000620,2026-05-15
TZA,104500-4,TZA-000621,2026-05-15
TZA,121889-0,TZA-000622,2026-05-15
TZA,107619-9,TZA-000623,2026-05-15
TZA,104615-0,TZA-000624,2026-05-15
TZA,109807-8,TZA-000625,2026-05-15
TZA,102459-5,TZA-000626,2026-05-15
TZA,102242-5,TZA-000627,2026-05-15
TZA,120252-2,TZA-000628,2026-05-15
TZA,108604-0,TZA-000629,2026-05-15
TZA,113580-5,TZA-000630,2026-05-15
TZA,121890-8,TZA-000631,2026-05-15
TZA,121043-4,TZA-000632,2026-05-15
TZA,109779-9,TZA-000633,2026-05-15
TZA,103747-2,TZA-000634,2026-05-15
TZA,108745-1,TZA-000635,2026-05-15
TZA,106723-0,TZA-000636,2026-05-15
TZA,106691-9,TZA-000637,2026-05-15
TZA,106789-1,TZA-000638,2026-05-15
TZA,106660-4,TZA-000639,2026-05-15
TZA,113998-9,TZA-000640,2026-05-15
TZA,102326-6,TZA-000641,2026-05-15
TZA,106642-2,TZA-000642,2026-05-15
TZA,106637-2,TZA-000643,2026-05-15
TZA,114841-0,TZA-000644,2026-05-15
TZA,106658-8,TZA-000645,2026-05-15
TZA,108725-3,TZA-000646,2026-05-15
TZA,106762-8,TZA-000647,2026-05-15
TZA,100476-1,TZA-000648,2026-05-15
TZA,115159-6,TZA-000649,2026-05-15
TZA,103673-0,TZA-000650,2026-05-15
TZA,101739-1,TZA-000651,2026-05-15
TZA,102231-8,TZA-000652,2026-05-15
TZA,104041-9,TZA-000653,2026-05-15
TZA,103288-7,TZA-000654,2026-05-15
TZA,102439-7,TZA-000655,2026-05-15
TZA,124040-7,TZA-000656,2026-05-15
TZA,102481-9,TZA-000657,2026-05-15
TZA,111741-5,TZA-000658,2026-05-15
TZA,100508-1,TZA-000659,2026-05-15
TZA,113707-4,TZA-000660,2026-05-15
TZA,107656-1,TZA-000661,2026-05-15
TZA,106796-6,TZA-000662,2026-05-15
TZA,100001-7,TZA-000663,2026-05-15
TZA,112111-0,TZA-000664,2026-05-15
TZA,102156-7,TZA-000665,2026-05-15
TZA,103617-7,TZA-000666,2026-05-15
TZA,123599-3,TZA-000667,2026-05-15
TZA,103639-1,TZA-000668,2026-05-15
TZA,106687-7,TZA-000669,2026-05-15
TZA,105931-0,TZA-000670,2026-05-15
TZA,106661-2,TZA-000671,2026-05-15
TZA,111751-4,TZA-000672,2026-05-15
TZA,102190-6,TZA-000673,2026-05-15
TZA,108703-0,TZA-000674,2026-05-15
TZA,108478-9,TZA-000675,2026-05-15
TZA,101309-3,TZA-000676,2026-05-15
TZA,100593-3,TZA-000677,2026-05-15
TZA,115213-1,TZA-000678,2026-05-15
TZA,115197-6,TZA-000679,2026-05-15
TZA,113670-4,TZA-000680,2026-05-15
TZA,106839-4,TZA-000681,2026-05-15
TZA,112372-8,TZA-000682,2026-05-15
TZA,100466-2,TZA-000683,2026-05-15
TZA,106664-6,TZA-000684,2026-05-15
TZA,122579-6,TZA-000685,2026-05-15
TZA,115212-3,TZA-000686,2026-05-15
TZA,115179-4,TZA-000687,2026-05-15
TZA,115166-1,TZA-000688,2026-05-15
TZA,115151-3,TZA-000689,2026-05-15
TZA,101948-8,TZA-000690,2026-05-15
TZA,114392-4,TZA-000691,2026-05-15
TZA,103755-5,TZA-000692,2026-05-15
TZA,115176-0,TZA-000693,2026-05-15
TZA,103712-6,TZA-000694,2026-05-15
TZA,113672-0,TZA-000695,2026-05-15
TZA,100368-0,TZA-000696,2026-05-15
TZA,102640-0,TZA-000697,2026-05-15
TZA,106675-2,TZA-000698,2026-05-15
TZA,121802-3,TZA-000699,2026-05-15
TZA,120359-5,TZA-000700,2026-05-15
TZA,105237-2,TZA-000701,2026-05-15
TZA,123038-2,TZA-000702,2026-05-15
TZA,101356-4,TZA-000703,2026-05-15
TZA,105985-6,TZA-000704,2026-05-15
TZA,102573-3,TZA-000705,2026-05-15
TZA,102933-9,TZA-000706,2026-05-15
TZA,105677-9,TZA-000707,2026-05-15
TZA,114451-8,TZA-000708,2026-05-15
TZA,100475-3,TZA-000709,2026-05-15
TZA,104877-6,TZA-000710,2026-05-15
TZA,111781-1,TZA-000711,2026-05-15
TZA,103050-1,TZA-000712,2026-05-15
TZA,103152-5,TZA-000713,2026-05-15
TZA,106717-2,TZA-000714,2026-05-15
TZA,120612-7,TZA-000715,2026-05-15
TZA,110232-6,TZA-000716,2026-05-15
TZA,102495-9,TZA-000717,2026-05-15
TZA,102715-0,TZA-000718,2026-05-15
TZA,106784-2,TZA-000719,2026-05-15
TZA,107169-5,TZA-000720,2026-05-15
TZA,106803-0,TZA-000721,2026-05-15
TZA,105652-2,TZA-000722,2026-05-15
TZA,102454-6,TZA-000723,2026-05-15
TZA,102821-6,TZA-000724,2026-05-15
TZA,121816-3,TZA-000725,2026-05-15
TZA,120492-4,TZA-000726,2026-05-15
TZA,105615-9,TZA-000727,2026-05-15
TZA,105412-1,TZA-000728,2026-05-15
TZA,107538-1,TZA-000729,2026-05-15
TZA,114453-4,TZA-000730,2026-05-15
TZA,108759-2,TZA-000731,2026-05-15
TZA,102074-2,TZA-000732,2026-05-15
TZA,105696-9,TZA-000733,2026-05-15
TZA,102197-1,TZA-000734,2026-05-15
TZA,121815-5,TZA-000735,2026-05-15
TZA,106686-9,TZA-000736,2026-05-15
TZA,111780-3,TZA-000737,2026-05-15
TZA,100362-3,TZA-000738,2026-05-15
TZA,105742-1,TZA-000739,2026-05-15
TZA,105995-5,TZA-000740,2026-05-15
TZA,121985-6,TZA-000741,2026-05-15
TZA,100665-9,TZA-000742,2026-05-15
TZA,102606-1,TZA-000743,2026-05-15
TZA,103422-2,TZA-000744,2026-05-15
TZA,110962-8,TZA-000745,2026-05-15
TZA,102053-6,TZA-000746,2026-05-15
TZA,103098-0,TZA-000747,2026-05-15
TZA,101448-9,TZA-000748,2026-05-15
TZA,114795-8,TZA-000749,2026-05-15
TZA,100617-0,TZA-000750,2026-05-15
TZA,107122-4,TZA-000751,2026-05-15
TZA,104358-7,TZA-000752,2026-05-15
TZA,106924-4,TZA-000753,2026-05-15
TZA,108669-3,TZA-000754,2026-05-15
TZA,108670-1,TZA-000755,2026-05-15
TZA,100636-0,TZA-000756,2026-05-15
TZA,101461-2,TZA-000757,2026-05-15
TZA,108672-7,TZA-000758,2026-05-15
TZA,100540-4,TZA-000759,2026-05-15
TZA,102126-0,TZA-000760,2026-05-15
TZA,107144-8,TZA-000761,2026-05-15
TZA,106581-2,TZA-000762,2026-05-15
TZA,108712-1,TZA-000763,2026-05-15
TZA,102436-3,TZA-000764,2026-05-15
TZA,102466-0,TZA-000765,2026-05-15
TZA,106674-5,TZA-000766,2026-05-15
TZA,103104-6,TZA-000767,2026-05-15
TZA,107134-9,TZA-000768,2026-05-15
TZA,108707-1,TZA-000769,2026-05-15
TZA,108671-9,TZA-000770,2026-05-15
TZA,107197-6,TZA-000771,2026-05-15
TZA,103423-0,TZA-000772,2026-05-15
TZA,102305-0,TZA-000773,2026-05-15
TZA,121763-7,TZA-000774,2026-05-15
TZA,100597-4,TZA-000775,2026-05-15
TZA,122993-9,TZA-000776,2026-05-15
TZA,102751-5,TZA-000777,2026-05-15
TZA,121427-9,TZA-000778,2026-05-15
TZA,101692-2,TZA-000779,2026-05-15
TZA,104910-5,TZA-000780,2026-05-15
TZA,102123-7,TZA-000781,2026-05-15
TZA,122907-9,TZA-000782,2026-05-15
TZA,102233-4,TZA-000783,2026-05-15
TZA,114500-2,TZA-000784,2026-05-15
TZA,102191-4,TZA-000785,2026-05-15
TZA,102480-1,TZA-000786,2026-05-15
TZA,102485-0,TZA-000787,2026-05-15
TZA,101627-8,TZA-000788,2026-05-15
TZA,103927-0,TZA-000789,2026-05-15
TZA,121463-4,TZA-000790,2026-05-15
TZA,123259-4,TZA-000791,2026-05-15
TZA,111167-3,TZA-000792,2026-05-15
TZA,121949-2,TZA-000793,2026-05-15
TZA,123350-1,TZA-000794,2026-05-15
TZA,108900-2,TZA-000795,2026-05-15
TZA,121826-2,TZA-000796,2026-05-15
TZA,102158-3,TZA-000797,2026-05-15
TZA,123016-8,TZA-000798,2026-05-15
TZA,100506-5,TZA-000799,2026-05-15
TZA,113429-5,TZA-000800,2026-05-15
TZA,113041-8,TZA-000801,2026-05-15
TZA,113430-3,TZA-000802,2026-05-15
TZA,111166-5,TZA-000803,2026-05-15
TZA,100630-3,TZA-000804,2026-05-15
TZA,123495-4,TZA-000805,2026-05-15
TZA,101371-3,TZA-000806,2026-05-15
TZA,121948-4,TZA-000807,2026-05-15
TZA,123261-0,TZA-000808,2026-05-15
TZA,111871-0,TZA-000809,2026-05-15
TZA,122074-8,TZA-000810,2026-05-15
TZA,102424-9,TZA-000811,2026-05-15
TZA,102162-5,TZA-000812,2026-05-15
TZA,123763-5,TZA-000813,2026-05-15
TZA,113040-0,TZA-000814,2026-05-15
TZA,114349-4,TZA-000815,2026-05-15
TZA,115115-8,TZA-000816,2026-05-15
TZA,107634-8,TZA-000817,2026-05-15
TZA,113039-2,TZA-000818,2026-05-15
TZA,112248-0,TZA-000819,2026-05-15
TZA,112841-2,TZA-000820,2026-05-15
TZA,115037-4,TZA-000821,2026-05-15
TZA,124137-1,TZA-000822,2026-05-15
TZA,121956-7,TZA-000823,2026-05-15
TZA,113037-6,TZA-000824,2026-05-15
TZA,100474-6,TZA-000825,2026-05-15
TZA,114371-8,TZA-000826,2026-05-15
TZA,123504-3,TZA-000827,2026-05-15
TZA,121788-4,TZA-000828,2026-05-15
TZA,122068-0,TZA-000829,2026-05-15
TZA,107193-5,TZA-000830,2026-05-15
TZA,102186-4,TZA-000831,2026-05-15
TZA,123260-2,TZA-000832,2026-05-15
TZA,103262-2,TZA-000833,2026-05-15
TZA,121640-7,TZA-000834,2026-05-15
TZA,113038-4,TZA-000835,2026-05-15
TZA,121901-3,TZA-000836,2026-05-15
TZA,114348-6,TZA-000837,2026-05-15
TZA,105630-8,TZA-000838,2026-05-15
TZA,111947-8,TZA-000839,2026-05-15
TZA,110959-4,TZA-000840,2026-05-15
TZA,101636-9,TZA-000841,2026-05-15
TZA,108406-0,TZA-000842,2026-05-15
TZA,113047-5,TZA-000843,2026-05-15
TZA,113045-9,TZA-000844,2026-05-15
TZA,108903-6,TZA-000845,2026-05-15
TZA,106578-8,TZA-000846,2026-05-15
TZA,107129-9,TZA-000847,2026-05-15
TZA,100511-5,TZA-000848,2026-05-15
TZA,122300-7,TZA-000849,2026-05-15
TZA,123351-9,TZA-000850,2026-05-15
TZA,108233-8,TZA-000851,2026-05-15
TZA,123677-7,TZA-000852,2026-05-15
TZA,123530-8,TZA-000853,2026-05-15
TZA,120698-6,TZA-000854,2026-05-15
TZA,122490-6,TZA-000855,2026-05-15
TZA,120504-6,TZA-000856,2026-05-15
TZA,122200-9,TZA-000857,2026-05-15
TZA,100437-3,TZA-000858,2026-05-15
TZA,122299-1,TZA-000859,2026-05-15
TZA,109197-4,TZA-000860,2026-05-15
TZA,102042-9,TZA-000861,2026-05-15
TZA,120700-0,TZA-000862,2026-05-15
TZA,122318-9,TZA-000863,2026-05-15
TZA,100531-3,TZA-000864,2026-05-15
TZA,109727-8,TZA-000865,2026-05-15
TZA,106149-8,TZA-000866,2026-05-15
TZA,114503-6,TZA-000867,2026-05-15
TZA,108343-5,TZA-000868,2026-05-15
TZA,122189-4,TZA-000869,2026-05-15
TZA,112895-8,TZA-000870,2026-05-15
TZA,109866-4,TZA-000871,2026-05-15
TZA,121571-4,TZA-000872,2026-05-15
TZA,100510-7,TZA-000873,2026-05-15
TZA,112451-0,TZA-000874,2026-05-15
TZA,120702-6,TZA-000875,2026-05-15
TZA,104735-6,TZA-000876,2026-05-15
TZA,105442-8,TZA-000877,2026-05-15
TZA,109777-3,TZA-000878,2026-05-15
TZA,111672-2,TZA-000879,2026-05-15
TZA,108177-7,TZA-000880,2026-05-15
TZA,109809-4,TZA-000881,2026-05-15
TZA,101696-3,TZA-000882,2026-05-15
TZA,111788-6,TZA-000883,2026-05-15
TZA,120699-4,TZA-000884,2026-05-15
TZA,107667-8,TZA-000885,2026-05-15
TZA,121760-3,TZA-000886,2026-05-15
TZA,122488-0,TZA-000887,2026-05-15
TZA,100449-8,TZA-000888,2026-05-15
TZA,111005-5,TZA-000889,2026-05-15
TZA,120981-6,TZA-000890,2026-05-15
TZA,104521-0,TZA-000891,2026-05-15
TZA,107627-2,TZA-000892,2026-05-15
TZA,103399-2,TZA-000893,2026-05-15
TZA,111007-1,TZA-000894,2026-05-15
TZA,100220-3,TZA-000895,2026-05-15
TZA,108280-9,TZA-000896,2026-05-15
TZA,105419-6,TZA-000897,2026-05-15
TZA,107731-2,TZA-000898,2026-05-15
TZA,107856-7,TZA-000899,2026-05-15
TZA,104590-5,TZA-000900,2026-05-15
TZA,109848-2,TZA-000901,2026-05-15
TZA,123381-6,TZA-000902,2026-05-15
TZA,107550-6,TZA-000903,2026-05-15
TZA,123415-2,TZA-000904,2026-05-15
TZA,104796-8,TZA-000905,2026-05-15
TZA,120983-2,TZA-000906,2026-05-15
TZA,103410-7,TZA-000907,2026-05-15
TZA,104676-2,TZA-000908,2026-05-15
TZA,120984-0,TZA-000909,2026-05-15
TZA,105390-9,TZA-000910,2026-05-15
TZA,100556-0,TZA-000911,2026-05-15
TZA,104020-3,TZA-000912,2026-05-15
TZA,123403-8,TZA-000913,2026-05-15
TZA,122483-1,TZA-000914,2026-05-15
TZA,101162-6,TZA-000915,2026-05-15
TZA,122969-9,TZA-000916,2026-05-15
TZA,120960-0,TZA-000917,2026-05-15
TZA,111006-3,TZA-000918,2026-05-15
TZA,122166-2,TZA-000919,2026-05-15
TZA,121384-2,TZA-000920,2026-05-15
TZA,104928-7,TZA-000921,2026-05-15
TZA,106537-4,TZA-000922,2026-05-15
TZA,104520-2,TZA-000923,2026-05-15
TZA,120980-8,TZA-000924,2026-05-15
TZA,106156-3,TZA-000925,2026-05-15
TZA,104311-6,TZA-000926,2026-05-15
TZA,106190-2,TZA-000927,2026-05-15
TZA,104217-5,TZA-000928,2026-05-15
TZA,102387-8,TZA-000929,2026-05-15
TZA,106025-0,TZA-000930,2026-05-15
TZA,113908-8,TZA-000931,2026-05-15
TZA,107245-3,TZA-000932,2026-05-15
TZA,102450-4,TZA-000933,2026-05-15
TZA,102391-0,TZA-000934,2026-05-15
TZA,109338-4,TZA-000935,2026-05-15
TZA,109748-4,TZA-000936,2026-05-15
TZA,101652-6,TZA-000937,2026-05-15
TZA,120704-2,TZA-000938,2026-05-15
TZA,101847-2,TZA-000939,2026-05-15
TZA,102584-0,TZA-000940,2026-05-15
TZA,107246-1,TZA-000941,2026-05-15
TZA,104724-0,TZA-000942,2026-05-15
TZA,109689-0,TZA-000943,2026-05-15
TZA,104350-4,TZA-000944,2026-05-15
TZA,123087-9,TZA-000945,2026-05-15
TZA,114370-0,TZA-000946,2026-05-15
TZA,100583-4,TZA-000947,2026-05-15
TZA,105629-0,TZA-000948,2026-05-15
TZA,113915-3,TZA-000949,2026-05-15
TZA,101587-4,TZA-000950,2026-05-15
TZA,109623-9,TZA-000951,2026-05-15
TZA,106067-2,TZA-000952,2026-05-15
TZA,113913-8,TZA-000953,2026-05-15
TZA,103344-8,TZA-000954,2026-05-15
TZA,109756-7,TZA-000955,2026-05-15
TZA,106767-7,TZA-000956,2026-05-15
TZA,107678-5,TZA-000957,2026-05-15
TZA,100526-3,TZA-000958,2026-05-15
TZA,123086-1,TZA-000959,2026-05-15
TZA,101404-2,TZA-000960,2026-05-15
TZA,122933-5,TZA-000961,2026-05-15
TZA,107302-2,TZA-000962,2026-05-15
TZA,103134-3,TZA-000963,2026-05-15
TZA,100496-9,TZA-000964,2026-05-15
TZA,106641-4,TZA-000965,2026-05-15
TZA,122471-6,TZA-000966,2026-05-15
TZA,109684-1,TZA-000967,2026-05-15
TZA,102325-8,TZA-000968,2026-05-15
TZA,111884-3,TZA-000969,2026-05-15
TZA,120688-7,TZA-000970,2026-05-15
TZA,122963-2,TZA-000971,2026-05-15
TZA,121306-5,TZA-000972,2026-05-15
TZA,104886-7,TZA-000973,2026-05-15
TZA,109343-4,TZA-000974,2026-05-15
TZA,104277-9,TZA-000975,2026-05-15
TZA,123241-2,TZA-000976,2026-05-15
TZA,121363-6,TZA-000977,2026-05-15
TZA,109615-5,TZA-000978,2026-05-15
TZA,101277-2,TZA-000979,2026-05-15
TZA,100393-8,TZA-000980,2026-05-15
TZA,109869-8,TZA-000981,2026-05-15
TZA,107321-2,TZA-000982,2026-05-15
TZA,103340-6,TZA-000983,2026-05-15
TZA,100566-9,TZA-000984,2026-05-15
TZA,100061-1,TZA-000985,2026-05-15
TZA,102137-7,TZA-000986,2026-05-15
TZA,104688-7,TZA-000987,2026-05-15
TZA,109824-3,TZA-000988,2026-05-15
TZA,108055-5,TZA-000989,2026-05-15
TZA,113635-7,TZA-000990,2026-05-15
TZA,121301-6,TZA-000991,2026-05-15
TZA,109377-2,TZA-000992,2026-05-15
TZA,106704-0,TZA-000993,2026-05-15
TZA,123320-4,TZA-000994,2026-05-15
TZA,109457-2,TZA-000995,2026-05-15
TZA,120292-8,TZA-000996,2026-05-15
TZA,100565-1,TZA-000997,2026-05-15
TZA,115026-7,TZA-000998,2026-05-15
TZA,123913-6,TZA-000999,2026-05-15
TZA,113873-4,TZA-001000,2026-05-15
TZA,123468-1,TZA-001001,2026-05-15
TZA,105848-6,TZA-001002,2026-05-15
TZA,106726-3,TZA-001003,2026-05-15
TZA,106681-0,TZA-001004,2026-05-15
TZA,105964-1,TZA-001005,2026-05-15
TZA,103774-6,TZA-001006,2026-05-15
TZA,110826-5,TZA-001007,2026-05-15
TZA,105936-9,TZA-001008,2026-05-15
TZA,101633-6,TZA-001009,2026-05-15
TZA,123936-7,TZA-001010,2026-05-15
TZA,113105-1,TZA-001011,2026-05-15
TZA,111307-5,TZA-001012,2026-05-15
TZA,120812-3,TZA-001013,2026-05-15
TZA,100218-7,TZA-001014,2026-05-15
TZA,105889-0,TZA-001015,2026-05-15
TZA,105903-9,TZA-001016,2026-05-15
TZA,100539-6,TZA-001017,2026-05-15
TZA,113876-7,TZA-001018,2026-05-15
TZA,106361-9,TZA-001019,2026-05-15
TZA,102860-4,TZA-001020,2026-05-15
TZA,100600-6,TZA-001021,2026-05-15
TZA,110994-1,TZA-001022,2026-05-15
TZA,101220-2,TZA-001023,2026-05-15
TZA,106210-8,TZA-001024,2026-05-15
TZA,103696-1,TZA-001025,2026-05-15
TZA,104736-4,TZA-001026,2026-05-15
TZA,114691-9,TZA-001027,2026-05-15
TZA,123683-5,TZA-001028,2026-05-15
TZA,123685-0,TZA-001029,2026-05-15
TZA,113875-9,TZA-001030,2026-05-15
TZA,101522-1,TZA-001031,2026-05-15
TZA,114713-1,TZA-001032,2026-05-15
TZA,102237-5,TZA-001033,2026-05-15
TZA,105123-4,TZA-001034,2026-05-15
TZA,104175-5,TZA-001035,2026-05-15
TZA,122107-6,TZA-001036,2026-05-15
TZA,123686-8,TZA-001037,2026-05-15
TZA,107412-9,TZA-001038,2026-05-15
TZA,105883-3,TZA-001039,2026-05-15
TZA,114455-9,TZA-001040,2026-05-15
TZA,102757-2,TZA-001041,2026-05-15
TZA,121700-9,TZA-001042,2026-05-15
TZA,121439-4,TZA-001043,2026-05-15
TZA,105825-4,TZA-001044,2026-05-15
TZA,103765-4,TZA-001045,2026-05-15
TZA,112212-6,TZA-001046,2026-05-15
TZA,113340-4,TZA-001047,2026-05-15
TZA,103732-4,TZA-001048,2026-05-15
TZA,102458-7,TZA-001049,2026-05-15
TZA,105826-2,TZA-001050,2026-05-15
TZA,105334-7,TZA-001051,2026-05-15
TZA,121354-5,TZA-001052,2026-05-15
TZA,121441-0,TZA-001053,2026-05-15
TZA,101637-7,TZA-001054,2026-05-15
TZA,109302-0,TZA-001055,2026-05-15
TZA,109986-0,TZA-001056,2026-05-15
TZA,121438-6,TZA-001057,2026-05-15
TZA,112211-8,TZA-001058,2026-05-15
TZA,112207-6,TZA-001059,2026-05-15
TZA,111700-1,TZA-001060,2026-05-15
TZA,112231-6,TZA-001061,2026-05-15
TZA,102616-0,TZA-001062,2026-05-15
TZA,102342-3,TZA-001063,2026-05-15
TZA,112210-0,TZA-001064,2026-05-15
TZA,109318-6,TZA-001065,2026-05-15
TZA,102283-9,TZA-001066,2026-05-15
TZA,109987-8,TZA-001067,2026-05-15
TZA,104273-8,TZA-001068,2026-05-15
TZA,106231-4,TZA-001069,2026-05-15
TZA,122067-2,TZA-001070,2026-05-15
TZA,121408-9,TZA-001071,2026-05-15
TZA,122301-5,TZA-001072,2026-05-15
TZA,101977-7,TZA-001073,2026-05-15
TZA,106592-9,TZA-001074,2026-05-15
TZA,103752-2,TZA-001075,2026-05-15
TZA,105354-5,TZA-001076,2026-05-15
TZA,113925-2,TZA-001077,2026-05-15
TZA,115067-1,TZA-001078,2026-05-15
TZA,100325-0,TZA-001079,2026-05-15
TZA,122294-2,TZA-001080,2026-05-15
TZA,122275-1,TZA-001081,2026-05-15
TZA,106629-9,TZA-001082,2026-05-15
TZA,100619-6,TZA-001083,2026-05-15
TZA,109383-0,TZA-001084,2026-05-15
TZA,106827-9,TZA-001085,2026-05-15
TZA,100552-9,TZA-001086,2026-05-15
TZA,102562-6,TZA-001087,2026-05-15
TZA,115077-0,TZA-001088,2026-05-15
TZA,102560-0,TZA-001089,2026-05-15
TZA,121601-9,TZA-001090,2026-05-15
TZA,123965-6,TZA-001091,2026-05-15
TZA,102559-2,TZA-001092,2026-05-15
TZA,100375-5,TZA-001093,2026-05-15
TZA,107208-1,TZA-001094,2026-05-15
TZA,121074-9,TZA-001095,2026-05-15
TZA,115071-3,TZA-001096,2026-05-15
TZA,111709-2,TZA-001097,2026-05-15
TZA,100473-8,TZA-001098,2026-05-15
TZA,106736-2,TZA-001099,2026-05-15
TZA,103904-9,TZA-001100,2026-05-15
TZA,107207-3,TZA-001101,2026-05-15
TZA,107195-0,TZA-001102,2026-05-15
TZA,115076-2,TZA-001103,2026-05-15
TZA,109612-2,TZA-001104,2026-05-15
TZA,102297-9,TZA-001105,2026-05-15
TZA,108355-9,TZA-001106,2026-05-15
TZA,103242-4,TZA-001107,2026-05-15
TZA,109395-4,TZA-001108,2026-05-15
TZA,122098-7,TZA-001109,2026-05-15
TZA,106630-7,TZA-001110,2026-05-15
TZA,107194-3,TZA-001111,2026-05-15
TZA,103427-1,TZA-001112,2026-05-15
TZA,103163-2,TZA-001113,2026-05-15
TZA,100591-7,TZA-001114,2026-05-15
TZA,100553-7,TZA-001115,2026-05-15
TZA,109419-2,TZA-001116,2026-05-15
TZA,100592-5,TZA-001117,2026-05-15
TZA,115073-9,TZA-001118,2026-05-15
TZA,104430-4,TZA-001119,2026-05-15
TZA,106725-5,TZA-001120,2026-05-15
TZA,122228-0,TZA-001121,2026-05-15
TZA,100624-6,TZA-001122,2026-05-15
TZA,102561-8,TZA-001123,2026-05-15
TZA,100015-7,TZA-001124,2026-05-15
TZA,105951-8,TZA-001125,2026-05-15
TZA,104968-3,TZA-001126,2026-05-15
TZA,106781-8,TZA-001127,2026-05-15
TZA,106013-6,TZA-001128,2026-05-15
TZA,102290-4,TZA-001129,2026-05-15
TZA,109399-6,TZA-001130,2026-05-15
TZA,101387-9,TZA-001131,2026-05-15
TZA,108269-2,TZA-001132,2026-05-15
TZA,104621-8,TZA-001133,2026-05-15
TZA,100653-5,TZA-001134,2026-05-15
TZA,104486-6,TZA-001135,2026-05-15
TZA,107991-2,TZA-001136,2026-05-15
TZA,121884-1,TZA-001137,2026-05-15
TZA,102683-0,TZA-001138,2026-05-15
TZA,104826-3,TZA-001139,2026-05-15
TZA,120475-9,TZA-001140,2026-05-15
TZA,121958-3,TZA-001141,2026-05-15
TZA,124058-9,TZA-001142,2026-05-15
TZA,120721-6,TZA-001143,2026-05-15
TZA,114760-2,TZA-001144,2026-05-15
TZA,103645-8,TZA-001145,2026-05-15
TZA,120647-3,TZA-001146,2026-05-15
TZA,122681-0,TZA-001147,2026-05-15
TZA,114800-6,TZA-001148,2026-05-15
TZA,114792-5,TZA-001149,2026-05-15
TZA,114759-4,TZA-001150,2026-05-15
TZA,114763-6,TZA-001151,2026-05-15
TZA,107894-8,TZA-001152,2026-05-15
TZA,110145-0,TZA-001153,2026-05-15
TZA,104233-2,TZA-001154,2026-05-15
TZA,114801-4,TZA-001155,2026-05-15
TZA,124448-2,TZA-001156,2026-05-15
TZA,111897-5,TZA-001157,2026-05-15
TZA,110941-2,TZA-001158,2026-05-15
TZA,107720-5,TZA-001159,2026-05-15
TZA,107990-4,TZA-001160,2026-05-15
TZA,107167-9,TZA-001161,2026-05-15
TZA,121136-6,TZA-001162,2026-05-15
TZA,104425-4,TZA-001163,2026-05-15
TZA,111350-5,TZA-001164,2026-05-15
TZA,105443-6,TZA-001165,2026-05-15
TZA,105483-2,TZA-001166,2026-05-15
TZA,122005-2,TZA-001167,2026-05-15
TZA,120768-7,TZA-001168,2026-05-15
TZA,123564-7,TZA-001169,2026-05-15
TZA,124091-0,TZA-001170,2026-05-15
TZA,103379-4,TZA-001171,2026-05-15
TZA,114757-8,TZA-001172,2026-05-15
TZA,104955-0,TZA-001173,2026-05-15
TZA,123164-6,TZA-001174,2026-05-15
TZA,103385-1,TZA-001175,2026-05-15
TZA,114852-7,TZA-001176,2026-05-15
TZA,123874-0,TZA-001177,2026-05-15
TZA,110149-2,TZA-001178,2026-05-15
TZA,110938-8,TZA-001179,2026-05-15
TZA,114755-2,TZA-001180,2026-05-15
TZA,104892-5,TZA-001181,2026-05-15
TZA,103373-7,TZA-001182,2026-05-15
TZA,111353-9,TZA-001183,2026-05-15
TZA,114762-8,TZA-001184,2026-05-15
TZA,104471-8,TZA-001185,2026-05-15
TZA,122446-8,TZA-001186,2026-05-15
TZA,124231-2,TZA-001187,2026-05-15
TZA,124057-1,TZA-001188,2026-05-15
TZA,103643-3,TZA-001189,2026-05-15
TZA,114074-8,TZA-001190,2026-05-15
TZA,113278-6,TZA-001191,2026-05-15
TZA,122004-5,TZA-001192,2026-05-15
TZA,102898-4,TZA-001193,2026-05-15
TZA,107027-5,TZA-001194,2026-05-15
TZA,114785-9,TZA-001195,2026-05-15
TZA,104224-1,TZA-001196,2026-05-15
TZA,122437-7,TZA-001197,2026-05-15
TZA,100706-1,TZA-001198,2026-05-15
TZA,100707-9,TZA-001199,2026-05-15
TZA,114793-3,TZA-001200,2026-05-15
TZA,108502-6,TZA-001201,2026-05-15
TZA,107718-9,TZA-001202,2026-05-15
TZA,110153-4,TZA-001203,2026-05-15
TZA,103400-8,TZA-001204,2026-05-15
TZA,102601-2,TZA-001205,2026-05-15
TZA,104410-6,TZA-001206,2026-05-15
TZA,113289-3,TZA-001207,2026-05-15
TZA,103389-3,TZA-001208,2026-05-15
TZA,122436-9,TZA-001209,2026-05-15
TZA,114761-0,TZA-001210,2026-05-15
TZA,114266-0,TZA-001211,2026-05-15
TZA,114419-5,TZA-001212,2026-05-15
TZA,123235-4,TZA-001213,2026-05-15
